2025-12-29 15:31:27 | INFO     | strategies.bond_strategy | ============================================================
2025-12-30 20:26:27 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:27 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:26:27 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:27 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 5.3000 @ $0.5000
2025-12-30 20:26:27 | ERROR    | polymarket.trading.components.executors | Execution error: 'ClobClient' object has no attribute 'get_orderbook'
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy | 🏦 BOND STRATEGY CONFIGURATION
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Agent ID:      bond-bot
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Mode:          💸 LIVE TRADING
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Price Range:   $0.95 - $0.98
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Time Window:   60s - 1800s (30 min)
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Position Size: Half-Kelly (max 25%)
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Hedging:       ✅ ENABLED
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy |   Expected Returns: +2.0% to +5.3%
2025-12-30 20:26:41 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot | 🚀 STARTING TRADING BOT
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot |   Agent ID:   bond-bot
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot |   Type:       bond
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot |   Mode:       💸 LIVE
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot |   ✅ Credentials validated
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot |   ✅ API connected
2025-12-30 20:26:41 | INFO     | polymarket.trading.bot |   ✅ CLOB client initialized
2025-12-30 20:26:41 | INFO     | polymarket.trading.storage.sqlite | SQLite storage initialized: /Users/rishabbanthiya/polymarket-analytics/data/risk_state.db
2025-12-30 20:26:41 | INFO     | polymarket.trading.storage.sqlite | Agent bond-bot was already active, restarting...
2025-12-30 20:26:41 | INFO     | polymarket.trading.storage.sqlite | Registered agent bond-bot (bond)
2025-12-30 20:26:41 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.trading.risk_coordinator | 🔄 RECONCILING STATE WITH ON-CHAIN...
2025-12-30 20:26:41 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2025-12-30 20:26:41 | INFO     | polymarket.trading.risk_coordinator |   Wallet: 0xf54f4FF134f2A96E7E63674e561Cde110dE4f282
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   📡 API returned: 4 positions, $788.90 USDC
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   📦 Positions from API:
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |       - 92017981406808384305... | 45.3300 shares @ $0.9970 = $45.19
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |       - 38799348442724633229... | 25.2000 shares @ $0.9885 = $24.91
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |       - 15023754393998281560... | 15.2100 shares @ $0.9890 = $15.04
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |       - 62907314912118087699... | 14.0600 shares @ $0.9880 = $13.89
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   💰 Total API positions value: $99.04
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   💾 DB state: 0 open, 15 orphan
2025-12-30 20:26:42 | WARNING  | polymarket.trading.risk_coordinator |   🔍 ORPHAN FOUND: 92017981406808384305... | 45.3300 shares @ $0.9970 = $45.19
2025-12-30 20:26:42 | INFO     | polymarket.trading.storage.sqlite | Updated existing orphan position 73: 45.3300 shares @ $0.9970
2025-12-30 20:26:42 | WARNING  | polymarket.trading.risk_coordinator |   🔍 ORPHAN FOUND: 38799348442724633229... | 25.2000 shares @ $0.9885 = $24.91
2025-12-30 20:26:42 | INFO     | polymarket.trading.storage.sqlite | Updated existing orphan position 74: 25.2000 shares @ $0.9885
2025-12-30 20:26:42 | WARNING  | polymarket.trading.risk_coordinator |   🔍 ORPHAN FOUND: 15023754393998281560... | 15.2100 shares @ $0.9890 = $15.04
2025-12-30 20:26:42 | INFO     | polymarket.trading.storage.sqlite | Updated existing orphan position 80: 15.2100 shares @ $0.9890
2025-12-30 20:26:42 | WARNING  | polymarket.trading.risk_coordinator |   🔍 ORPHAN FOUND: 62907314912118087699... | 14.0600 shares @ $0.9880 = $13.89
2025-12-30 20:26:42 | INFO     | polymarket.trading.storage.sqlite | Updated existing orphan position 81: 14.0600 shares @ $0.9880
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator | ✅ RECONCILIATION COMPLETE
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   Positions: 4 on-chain
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   Orphans added: 4
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   Ghosts removed: 0
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   USDC Balance: $788.90
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator |   Positions Value: $99.04
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.trading.risk_coordinator | RiskCoordinator started for agent bond-bot (bond)
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot |   ✅ Risk coordinator started
2025-12-30 20:26:42 | INFO     | polymarket.trading.safety | Drawdown limits manually reset: equity $1062.38
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot | 💰 WALLET STATE
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot |   USDC Balance:    $788.90
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot |   Positions Value: $273.48
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot |   Total Equity:    $1,062.38
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot |   Available:       $788.90
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.trading.bot | ✅ Bot ready and running!
2025-12-30 20:26:42 | INFO     | polymarket.trading.components.hedge_monitor | 🔍 Hedge monitor started
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy | 🛡️ HEDGE MONITOR ACTIVE
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy |   Price Drop Trigger: 5%
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy |   Min Arb Profit:     2%
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy |   Stop-Loss:          15%
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy | ============================================================
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy | Starting hedged bond bot loop (interval=5.0s)
2025-12-30 20:26:42 | INFO     | polymarket.strategies.bond_strategy | 🔄 Refreshing markets from Polymarket API...
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📥 Loaded 9365 active markets (skipped: 225 expired, 0 closed)
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9865 (opposite: 54218173...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9850 (opposite: 46995581...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9500 (opposite: 99127271...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9850 (opposite: 18549050...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9755 (opposite: 22371179...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9880 (opposite: 99313533...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9575 (opposite: 53237960...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9885 (opposite: 19724938...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9840 (opposite: 10013902...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9860 (opposite: 97139266...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9590 (opposite: 43921528...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:44 | INFO     | polymarket.trading.components.hedge_monitor | 📊 Monitoring position: unknown @ $0.9835 (opposite: 70173651...)
2025-12-30 20:26:44 | INFO     | polymarket.strategies.bond_strategy | 📊 Added position to hedge monitor: unknown
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.3% from $0.9865
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.3% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9850
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.4% from $0.9500
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.4% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9850
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 48.7% from $0.9755
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 48.7% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.4% from $0.9880
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.4% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.8% from $0.9575
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.8% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.4% from $0.9885
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.4% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9840
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.3% from $0.9860
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.3% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.9% from $0.9590
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.9% loss
2025-12-30 20:26:47 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9835
2025-12-30 20:26:47 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.3% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 45.3300 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 25.2000 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 47.4% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 37.2100 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 26.0900 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 48.7% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 20.1400 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.4% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 18.5100 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 47.8% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 15.2100 @ $0.5000
2025-12-30 20:26:47 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.4% loss
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:47 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 14.0600 @ $0.5000
2025-12-30 20:26:48 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 10.0000 @ $0.5000
2025-12-30 20:26:48 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.3% loss
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 7.9800 @ $0.5000
2025-12-30 20:26:48 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 47.9% loss
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 7.8000 @ $0.5000
2025-12-30 20:26:48 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | 🛡️ EXECUTING HEDGE: STOP_LOSS
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies | ============================================================
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Position: unknown
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Reason: Stop-loss triggered at 49.2% loss
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Urgency: 100%
2025-12-30 20:26:48 | INFO     | polymarket.trading.components.hedge_strategies |   Stop-loss: Selling ALL 5.3000 @ $0.5000
2025-12-30 20:26:48 | ERROR    | polymarket.trading.components.executors | Execution error: 'OrderBookSummary' object has no attribute 'get'
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.3% from $0.9865
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.3% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9850
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.4% from $0.9500
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.4% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9850
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 48.7% from $0.9755
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 48.7% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.4% from $0.9880
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.4% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 47.8% from $0.9575
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 47.8% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.4% from $0.9885
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.4% loss
2025-12-30 20:26:50 | WARNING  | polymarket.trading.components.hedge_monitor | ⚠️ Adverse movement detected: unknown down 49.2% from $0.9840
2025-12-30 20:26:50 | WARNING  | polymarket.strategies.bond_strategy | ⚠️ HEDGE TRIGGERED: stop_loss for unknown - Stop-loss triggered at 49.2% loss
